id,web_id,bezirk,plz,ort,strasse,anhang,erstbeobachtung,beschreibung,besonderes,checksum,update_date,new,mauersegler,kontrolle,sperling,ersatz,schwalbe,wichtig,star,sanierung,fledermaus,verloren,andere,noSpecies,is_test,strasse_original,has_comma,has_slash,has_range,multiple_numbers,multiple_streets,flag_has_text_after_number,text_after_number,no_geocode,osm_latitude,osm_longitude,google_latitude,google_longitude,latitude,longitude
1583,1008,Charlottenburg,14059,Berlin,Sophie-Charlotten-Str. 54,,2012-07-03 00:00:00,"2012 viele Sperlinge unter Dachrinne, viele Mauersegler-Anflüge und Hineinkriechen, selbes Hofkarree wie Kaiserdamm 13",,c6810f80e6bf354cc39ca619eb01eb1ce33862c959cabeec148e8c12,2020-05-15 18:30:23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Sophie-Charlotten-Str. 54/53,0,1,1,0,1,0,,0,52.5107366,13.2887983,52.5109587,13.2886997,52.5109587,13.2886997
1584,1010,Wilmersdorf,14057,Berlin,Sophie-Charlotten-Str. 59,,2012-07-03 00:00:00,"2012 viele Sperlinge am Haus, Dachrinne. Mauerseglerrufe und Abflug. wird wieder beobachtet",,c2258d3ebdcd4a1e85c12ca9c1b46d70bcd4d17c27ed22f36321e69a,2020-05-08 10:59:28,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Sophie-Charlotten-Str. 59-60/Ecke Wundt,0,1,1,1,1,0,,0,52.5103918,13.289241,52.50955,13.28903,52.50955,13.28903
1585,64,Wilmersdorf,14197,Berlin,Spessartstr. 10B,,2004-07-16 00:00:00,"2005: zusätzlich 1x Mauersegler linke Hausseite Grenze zur 11 unter Holzverkleidung an Dachrinne, am Fallrohr
2004: 3x Mauersegler, einmal in direkter Linie über Haustür unter Dachrinne (über oberstem Balkon), 1x an Ecke unter Dachrinne links von Haustür, 1x ca. 1m links von der Ecke entfernt",,01773d2d7e005e537d29fb8e3a21f146bf39f151b3b9de823fd4cf99,2021-02-08 17:01:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Spessartstr. 10 b,0,0,0,0,0,0,,0,52.4757951,13.3169231,52.47534,13.31547,52.47534,13.31547
1586,39,Wilmersdorf,14197,Berlin,Spessartstr. 13,Skizze,2004-06-24 00:00:00,"2004 Das Haus ist ein eng zulaufendes Eckhaus, wo Spessartstr.(auch wenn die Nummer 13 dafür postalisch gilt) und Aßmannshauser Str. gemeinsam in die Rüdesheimerstr. übergehen; unten ist derzeit eine Apotheke. 
2 Einflugplätze Mauersegler siehe Skizze, beide unter Dachrinne, einer direkt an der Spitze, einer ca. 50 cm daneben (rechte Spitze)",Haus wurde irgendwann 2005 oder 2006 revoviert.,fdbfbfd4169112d9bef81089e94acc5df7153254c97dc98f2045778c,2020-05-08 10:59:28,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,52.474691,13.3148008,52.4748048,13.3145971,52.4748048,13.3145971
1587,88,Wilmersdorf,14197,Berlin,Spessartstr. 4,vor 45,2004-08-15 00:00:00,"2006: 1x Mauersegler rechts oberhalb Haustür unter Dachrinne (alt) und links am Mauervorsprung unter der Dachrinne 1x Mauersegler (neu)
2004: 1x Mauersegler rechts oberhalb Haustür unter Dachrinne",,427528e8ef7570145b7bc037eee2213107f1dce348eb68cff9cfaa9c,2020-06-08 19:20:34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4765543,13.3181957,52.47662,13.31817,52.47662,13.31817
1588,189,Charlottenburg,10585,Berlin,Spielhagenstr. 6,,2006-07-17 00:00:00,"2025-07: unter Regenrinne Gitter, aber nicht durchgehend, Lich der Sperlinge sichtbar, aber kein An- oder Einflug beobachtet, kein Nachweis

2006-07: 1x Sperlinge unter Dachrinne ca. 3m links von Haustür, viele Mauersegler-Anflüge",Kontrolle am 06.07.2025,e68fa98ffb6048fcfa3898d877ca647019f80e464f12440ff4819380,2026-01-24 18:03:01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Spielhagenstr. 6, gegenüber Rückfront Finanzamt",1,0,0,0,0,1,", gegenüber Rückfront Finanzamt",0,52.5129841,13.3034647,52.5129804,13.3033373,52.5129804,13.3033373
1589,513,Steglitz,14195,Berlin,Spilstr. 2,,2010-06-10 00:00:00,"begrüntes Hofkarree, kein Zugang, aber sicher Mauersegler, Anflüge und Wegbleiben der Tiere danach deutlich

siehe auch Lentzeallee 105 und Breitenbachplatz",Fassadenbegrünung,1e2c98c5b59be4f20e48710979c7337a233f57a01020b381d7b058b7,2020-06-25 13:21:43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Spilstr. 2-10/Lentzeallee 105-107/Breitenbachplatz,0,1,1,1,1,0,,0,52.4666742,13.3059116,52.4672209,13.3063731,52.4672209,13.3063731
1590,268,Schöneberg,12159,Berlin,Sponholzstr. 35,,2007-06-14 00:00:00,"altes Haus 

2007: an Hausgrenze zur 36 Fallrohr an Dachrinne ? Loch, dort 1x Sperlinge",,3a2898e0d8fd0e7ab1a14a7ff03d18d51fbdda3277c0c47644ba4dc4,2020-06-08 19:21:27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4720809,13.3406263,52.4720554,13.3407582,52.4720554,13.3407582
1591,1645,Tempelhof-Schöneberg,12159,Berlin,Sponholzstr. 42,Foto,2017-07-11 00:00:00,"An strassenseitiger Gebäudefront deutliche Kotspuren unter der Dachrinne, rechts und links auf Höhe des Hauseingangs sowie rechte Gebäudeaussenseite (s. Foto)",,1d6930aabe7223fa17d8887ef99d2445aa8ecad487ed18e866f94215,2020-05-08 10:59:29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4731679,13.3406705,52.47322,13.34079,52.47322,13.34079
1592,839,Schöneberg,12159,Berlin,Sponholzstr. 56,,2011-07-15 00:00:00,"2011 Hinterfront Hof Sperlinge an den Dachgauben, viele Mauersegleranflüge",,3290a17c97eda1d969e70ea338d8c0f542f71acd2aff7552bb648bd4,2020-05-08 10:59:29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4754637,13.3406886,52.4754444,13.3408123,52.4754444,13.3408123
1593,1615,Friedenau,12159,Berlin,Sponholzstraße 34,,2017-06-01 00:00:00,"Prüfung Juni 2017: 
Strassenseitig: künstliche Niststätten entlang der gesamten Häuserfront () mit 29 Nisthilfen. Bewohnt von Sperlingen sowie ggf. Mauerseglern.
Hofseitig: an Gebäuderückseite 1 künstl. Nisthilfe (Schwegler-Kasten). Anwohner nicht angetroffen zur Verifizierung der durch Anwohner gemeldeten Stellen.

Meldung von Anwohner: zahlreiche Niststätten von Mauerseglern hofseitig. Bisher noch ungeprüft! Prüfung ab MAI 2017",,adafb9de27470d453cb2baf397d3a07142ddb6678b733e5d8918467c,2020-12-29 17:01:45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Sponholzstraße 34, 12159 Berlin",1,0,0,1,0,0,,0,52.4719001,13.3406189,52.4719612,13.3405816,52.4719612,13.3405816
1594,1667,Steglitz,12169,Berlin,Steglitzer Damm 16,,2018-04-08 00:00:00,"2018: Zwei Mehlschwalben fliegen Balkone an. 2. Etage: altes Mehlschwalbennest abgeschlagen. 1. Etage: Nest mit Papier oder Folie “stabilisiert“
","Unter Beobachtung halten, Mieter ansprechen, Flyer über Gebäudebrüter (Artenschutz) ev. an Tür aushängen

2019-02: Kontakt mit UNB aufgenommen, Antwort: zwei künstliche Nester sind bestellt und werden angebracht",ccbb27a0734720d6f64cbc0a9927358b6d2e506770b0020c9273c268,2026-01-24 18:08:36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4508144,13.3386753,52.4507731,13.3387595,52.4507731,13.3387595
1595,952,Steglitz,12169,Berlin,Steglitzer Damm 16,,2000-06-01 00:00:00,"Altdaten 2000: Rückseite der Gebäude + 2012: Mehlschwalbennest Balkon 2. OG, durch Netz mit unzureichender Lücke nicht mehr bewohnt. UNB weiß Bescheid.",Mehlschwalben weg,b9aee254d75d2ef2e99c575d540c482cacd9813f732451bdd5f325df,2021-02-08 17:05:01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4508144,13.3386753,52.45077,13.33877,52.45077,13.33877
1596,1240,Steglitz,12169,Berlin,Steglitzer Damm 19,,2014-04-26 00:00:00,2014-04: unter Dachrinne 2x Sperlinge,,aa4cee84d6dfd0583206dd12b9a52280ea52d92455ca72cbc29d2624,2021-11-07 18:38:23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4511175,13.339497,52.4511683,13.3393922,52.4511683,13.3393922
1597,1102,Steglitz,12169,Berlin,Steglitzer Damm 34,,2013-07-05 00:00:00,"2013-07: Straßenfront Vorderhaus, Verdacht auf Einflug unter dem Vorsprung in der Mitte, Baum versperrt Sicht, div. Anflüge von 3-4 Mauerseglern",Kontrolle,c8b585919be4bce0a3527d4a2c3b7aa3ef9bad627633d2643ad03969,2021-11-07 18:37:51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4504432,13.3415715,52.4504463,13.341523,52.4504463,13.341523
1598,1443,Steglitz,12169,Berlin,Steglitzer Damm 40,,2015-06-13 00:00:00,"s. auch Eintrag zur Kellerstr. 4 (!), gleiches Haus
2 Sperlingsnester im Dachgiebel zur Kellerstr. hin in Holzkonstruktion rechts unten.",,ac56d6c573d1af8d64e9a69a5036960673dc87b015fb65b8af4b45b6,2020-05-08 10:59:30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4504132,13.3419835,52.4503847,13.3421614,52.4503847,13.3421614
1599,1396,Steglitz,12169,Berlin,Steglitzer Damm 78,,2015-05-01 00:00:00,2015: Rückseite oberster Balkon Mitte über Metallverblendung Mauersegler seit ca. 8 Jahren (Meldung durch Anwohner): Überprüfung notwendig,Balkon mit roten Geranien,3f2ad977246a64049be300b56f244a749f090119e2569431572e5e94,2020-05-08 10:59:31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.449304,13.3501778,52.44929519999999,13.3501873,52.44929519999999,13.3501873
1600,703,Steglitz,12169,Berlin,Steglitzer Damm 84,,2009-07-27 00:00:00,"2014: unverändert
2013: unverändert
2009: Mauersegler 1x Ecke unter Dachvorsprung
Rückseite des Durchganges, unter Flachdach, Kreisen von mind. 20 Mauerseglern",Neubausiedlung,3d335024f33524a3d401d7859412c5482a066807986f7d1d480ce8b3,2020-07-09 13:04:31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Steglitzer Damm 84/Denkstr. 9,0,1,0,0,1,0,,0,52.4490884,13.3510633,52.4491264,13.3511777,52.4491264,13.3511777
1601,663,Steglitz,12169,Berlin,Steglitzer Damm 96,Carola,2005-07-01 00:00:00,"2015: zwei Einflüge Sperlinge, S-Bahnseitig wie 2009
2013: mind. 3 Nistplätze Sperlinge + Mauersegler, div. Einflugsichtungen, Fassadenbegrünung wurde entfernt
2010: dito
2009: mind. 3  Nistplätze Sperlinge + Mauersegler, div. Einflugsichtungen
Gebäudeseitenfront S-Bahnseitig vom Bahnsteig aus zu sehen, mittig unter der Regenrinne am Gebäudevorsprung; auch Fassadenbegrünung!","Fassadenbegrünung, war 2013 entfernt!",33465174126f7fa869bfd9c394ce63ffe8ee2f2728f334ff31dabe0e,2020-07-09 13:04:16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4470882,13.3603733,52.44877,13.35321,52.44877,13.35321
1602,284,Schöneberg,10783,Berlin,Steinmetzstr. 36A,,2007-06-16 00:00:00,"2007: 1x Mauersegler linke Hausseite, am Dachvorbau ist Fallrohr, dort in Loch.",,2d9208e52750edba1413b7d6aaf1aed1142b1e37801ba39eae71efd1,2021-02-08 17:01:59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Steinmetzstr. 36 a,0,0,0,0,0,0,,0,52.4919462,13.362286,52.49220889999999,13.3620877,52.49220889999999,13.3620877
1603,765,Steglitz,12169,Berlin,Steinstr. 13,,2005-07-01 00:00:00,"2016: 1x Mauersegler Vorderfront unter Dachrinne, und 2 im Hof auch unter Dachrinne
2011: ähnlich siehe unten
NABU Aufzeichungen seit 2005 1 Nistplatz straßenseitig, mind. 2 Nistplätze hofseitig (3-4 Einflüge)
Über der 3. Etage wurden 6 Einflüge in 2005 beobachtet. Trupps von 6 Mauerseglern in der Umgebung; im Innenhof vermutlich neben den in 2011 gesichteten, weitere Nistplätze",,e28f8f235fa905a932d7424272ca2d7a4fda990bb33c4888f433a159,2020-07-24 07:39:46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4530046,13.3380955,52.45308000000001,13.33796,52.45308000000001,13.33796
1604,690,Steglitz,12169,Berlin,Steinstr. 21,,2010-07-08 00:00:00,"2014: Sanierung, siehe Internes, der Gutachter hat die Kartierungsdaten bekommen
2012: unverändert
2010: Mauersegler 2 Einflüge direkt unter der Dachrinne auf Höhe des Hauseingangs",,b1d5ddac3b0d6d6dfd0127776eff02b19a2fea71a261d3f310e435d9,2020-07-09 13:04:26,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4534489,13.3355933,52.4535145,13.3355079,52.4535145,13.3355079
1605,691,Steglitz,12169,Berlin,Steinstr. 22,,2010-07-08 00:00:00,"2014 unverändert, Kontrolle!!! wegen Sanierung Nachbarhaus
2012 unverändert
2010 Mauersegler 1 Einflug zwischen den Gebäuden der Hausnr. 21 + 22 in einem Zwischenraum unter der Dachrinne","keine Sanierungstätigkeiten, jedoch ggf. durch Sanierung des Nebengebäudes Nistplatz betroffen (s. Steinstr. 21)",87710aeb1ecd867e43eb4253916b7cdfeff176f5fd006bd50cfd5870,2020-07-09 13:04:27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4535281,13.3352962,52.4535575,13.335318,52.4535575,13.335318
1606,1128,Steglitz,12169,Berlin,Steinstr. 24,Foto mit Sperling ! vorhanden,2013-06-23 00:00:00,2013-06: 1x Sperling hinter Fallrohr an linker Gebäudeseite kurz unter der Dachrinne,,e63fe28b6d1ea8c784a613ad8de312e962fd22fc295e536e0eb2cdb2,2021-11-07 18:37:57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.453655,13.3348051,52.4537031,13.3347866,52.4537031,13.3347866
1607,692,Steglitz,12169,Berlin,Steinstr. 25,,2010-07-08 00:00:00,"2012 dito
2010 Mauersegler unter der Regenrinne auf Höhe des Eingangs über dem 2. Fenster von links",,7653000b8fd65c5fd3f199dc9d85615139abdfec3c97b542a06e455c,2020-07-09 13:04:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4537044,13.3346006,52.4537292,13.3345583,52.4537292,13.3345583
1608,693,Steglitz,12169,Berlin,Steinstr. 5,,2010-07-08 00:00:00,"2012 dito
Mauersegler: 2x2 Einflüge unter Dachrinne auf Höhe des Eingangs re. und li. In den Gebäudenischen + 1 Einflug unter Dachrinne ganz links am Gebäudeende + Einflug eines Sperlings am 2.7.2010 im Bereich des Holzes an der Dachkante",,c89fed9648f0b51f3af8b5c4003720818e391a58ce56b86925a67eb3,2020-07-09 13:04:27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4532682,13.3351971,52.4532366,13.3352115,52.4532366,13.3352115
1609,1110,Steglitz,12167,Berlin,Stephanstr. 1,,2013-06-17 00:00:00,"03.07.2017: nicht nur Netze, sondern auch Plastikverhängung gesamte Stirnseite (Restaurant)

25.06.2017: Baugerüst mit Netzen an Stirnseite des Gebäudes zur Ecke Albrechtstr. hin! Meldung an UNB

2013:div. Einflüge  von Sperlingen+ Einflug Mauersegler 20.6.13, gesamter Block, gerade auch zur Albrechtstr. hin, unter Regenrinnen in Putzschäden","Putzschäden, renovierungsbedürftig",5afb402a1f93bd912bdca3fe2add9ce5ea01f696edc3905e9a34ea88,2020-05-08 10:59:33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4468001,13.3433233,52.4468555,13.3433283,52.4468555,13.3433283
1610,740,Steglitz,12167,Berlin,Stephanstr. 26,,2011-07-05 00:00:00,"2011 Mauersegler: 1 Einflug hofseitig zur Brandmauer des Nachbargebäudes hin, unter der Dachrinne",,1590ab76f9ba76aa6274426c5253142c62a1cf44c1f5ba806891037f,2020-05-08 10:59:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4469559,13.345788,52.44698349999999,13.3457666,52.44698349999999,13.3457666
1611,674,Steglitz,12167,Berlin,Stephanstr. 33,,2010-07-13 00:00:00,"2012: Gebäudesanierung Meldung an UNB
2010: 2x Mauersegler unter Dachrinne Gebäudemitte, leicht rechts über dem Eingangsbereich
Andrea: Erkerfensterfront, über beiden Fenstern unter Regenrinne",,b5588157b781c25e8639cf060a8953f7afdf5598a1c662617812ba0d,2020-07-09 13:04:20,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,,0,52.4470678,13.3434588,52.4471015,13.3434434,52.4471015,13.3434434
